5.124,-22.283,-0.42333
5.224,-22.129,-0.42342
5.324,-21.981,-0.42332
5.424,-21.839,-0.42284
5.524,-21.702,-0.42216
5.624,-21.565,-0.42169
5.724,-21.428,-0.42158
5.824,-21.294,-0.42162
5.924,-21.162,-0.42167
6.024,-21.025,-0.42172
6.124,-20.881,-0.42175
6.224,-20.735,-0.42161
6.324,-20.592,-0.42112
6.424,-20.453,-0.42046
6.524,-20.314,-0.42001
6.624,-20.176,-0.41991
6.724,-20.036,-0.41996
6.824,-19.896,-0.42004
6.924,-19.758,-0.4201
7.024,-19.62,-0.41998
7.124,-19.481,-0.41951
7.224,-19.342,-0.41883
7.324,-19.203,-0.41836
7.424,-19.064,-0.41824
7.524,-18.926,-0.41829
7.624,-18.789,-0.41833
7.724,-18.651,-0.41838
7.824,-18.511,-0.41842
7.924,-18.371,-0.41831
8.024,-18.234,-0.41784
8.124,-18.097,-0.41716
8.224,-17.957,-0.41669
8.324,-17.816,-0.41657
8.424,-17.675,-0.41663
8.524,-17.538,-0.41671
8.624,-17.403,-0.41676
8.724,-17.267,-0.41665
8.824,-17.127,-0.41617
8.924,-16.983,-0.41549
9.024,-16.842,-0.41502
9.124,-16.706,-0.41491
9.224,-16.573,-0.41495
9.324,-16.437,-0.415
9.424,-16.296,-0.41505
9.524,-16.152,-0.41509
9.624,-16.01,-0.41498
9.724,-15.868,-0.41451
9.824,-15.728,-0.41383
9.924,-15.591,-0.41335
10.024,-15.454,-0.41324
10.124,-15.317,-0.41329
10.224,-15.176,-0.41337
10.324,-15.035,-0.41343
10.424,-14.896,-0.41331
10.524,-14.76,-0.41284
10.624,-14.622,-0.41216
10.724,-14.481,-0.41169
10.824,-14.339,-0.41158
10.924,-14.201,-0.41162
11.024,-14.067,-0.41167
11.124,-13.933,-0.41171
11.224,-13.793,-0.41176
11.324,-13.651,-0.41164
11.424,-13.512,-0.41117
11.524,-13.377,-0.41049
11.624,-13.242,-0.41002
11.724,-13.105,-0.40991
11.824,-12.963,-0.40995
11.924,-12.818,-0.41
12.024,-12.675,-0.41005
12.124,-12.537,-0.41008
12.224,-12.4,-0.40994
12.324,-12.26,-0.40946
12.424,-12.12,-0.40879
12.524,-11.981,-0.40835
12.624,-11.842,-0.40823
12.724,-11.702,-0.40829
12.824,-11.563,-0.40839
12.924,-11.425,-0.40851
13.024,-11.288,-0.40839
13.124,-11.15,-0.40758
13.224,-11.008,-0.40628
13.324,-10.869,-0.40637
13.424,-10.737,-0.41082
13.524,-10.616,-0.42095
13.624,-10.501,-0.4347
13.724,-10.386,-0.449
13.824,-10.271,-0.46271
13.924,-10.157,-0.47622
14.024,-10.045,-0.48979
14.124,-9.933,-0.50342
14.224,-9.8187,-0.51725
14.324,-9.7014,-0.53125
14.424,-9.5848,-0.54498
14.524,-9.4722,-0.5582
14.624,-9.3616,-0.5713
14.724,-9.2475,-0.58486
14.824,-9.1291,-0.59897
14.924,-9.0112,-0.61306
15.024,-8.8969,-0.62679
15.124,-8.7835,-0.64072
15.224,-8.6677,-0.65567
15.324,-8.547,-0.67195
15.424,-8.4204,-0.68923
15.524,-8.2918,-0.70664
15.624,-8.1664,-0.72348
15.724,-8.0447,-0.73985
15.824,-7.9242,-0.7562
15.924,-7.8033,-0.77274
16.024,-7.6812,-0.78938
16.124,-7.5588,-0.80587
16.224,-7.438,-0.82197
16.324,-7.3199,-0.83775
16.424,-7.2024,-0.85367
16.524,-7.0823,-0.87013
16.624,-6.9569,-0.88719
16.724,-6.8277,-0.90448
16.824,-6.7,-0.92156
16.924,-6.5764,-0.93839
17.024,-6.4552,-0.95485
17.124,-6.3333,-0.97018
17.224,-6.2095,-0.98356
17.324,-6.0853,-0.99516
17.424,-5.9627,-1.0061
17.524,-5.8395,-1.0174
17.624,-5.7125,-1.0296
17.724,-5.5821,-1.0421
17.824,-5.4519,-1.0545
17.924,-5.3251,-1.0669
18.024,-5.2023,-1.0793
18.124,-5.0814,-1.0914
18.224,-4.9591,-1.1038
18.324,-4.8316,-1.1177
18.424,-4.6989,-1.1327
18.524,-4.5667,-1.1468
18.624,-4.4381,-1.1592
18.724,-4.3117,-1.1708
18.824,-4.1869,-1.1824
